v_p_id,v_upvote,v_date
3936,false,2015-05-21 06:31:08
3937,true,2015-03-26 20:45:09
3938,false,2015-03-02 04:06:04
3939,false,2015-05-25 17:15:06
3940,true,2015-08-08 07:59:45
3941,true,2015-08-09 14:41:27
3942,false,2015-04-19 04:10:20
3943,true,2015-10-13 08:26:49
3944,true,2015-11-08 22:58:16
3945,true,2016-02-26 09:49:53
3946,true,2015-03-03 12:20:42
3947,false,2015-04-01 01:22:49
3948,true,2015-09-27 03:51:07
3949,true,2015-11-30 14:05:46
3950,false,2016-03-08 13:25:20
3951,true,2016-02-24 17:05:54
3952,true,2016-02-29 17:07:44
3953,false,2015-03-29 16:57:04
3954,true,2015-03-15 17:13:01
3955,false,2015-07-21 12:21:07
3956,false,2015-12-14 15:31:00
3957,true,2015-03-27 05:21:07
3958,false,2015-08-30 18:15:53
3959,true,2015-12-13 22:51:32
3960,false,2015-09-01 02:39:42
3961,false,2015-11-20 10:16:52
3962,false,2015-06-28 03:35:47
3963,false,2015-09-14 18:13:42
3964,true,2015-07-23 05:18:37
3965,true,2015-03-07 13:06:16
3966,false,2015-06-02 02:40:40
3967,true,2015-04-26 07:31:10
3968,false,2015-08-31 01:18:12
3969,false,2015-10-12 19:09:20
3970,false,2015-07-14 04:29:08
3971,false,2015-07-05 16:51:48
3972,false,2015-07-21 23:02:08
3973,false,2015-03-06 21:23:38
3974,true,2015-07-15 21:45:38
3975,false,2015-07-24 11:46:39
3976,true,2015-08-25 01:28:22
3977,true,2015-07-18 20:57:52
3978,true,2015-08-28 07:48:07
3979,true,2015-08-11 12:47:11
3980,false,2015-08-09 19:04:22
3981,false,2015-05-01 06:57:02
3982,false,2015-04-27 04:15:07
3983,true,2015-07-03 15:37:25
3984,false,2015-10-07 16:50:01
3985,false,2015-10-28 16:08:06
3986,false,2016-01-11 04:48:34
3987,false,2016-01-08 23:44:06
3988,false,2015-03-14 13:07:42
3989,true,2016-01-28 03:49:10
3990,true,2015-06-19 12:14:57
3991,true,2016-01-29 08:31:37
3992,false,2015-11-25 06:29:37
3993,true,2015-05-26 01:25:32
3994,false,2015-07-26 21:17:48
3995,false,2015-11-26 08:05:19
3996,false,2015-03-23 08:36:16
3997,true,2015-10-06 18:28:20
3998,true,2015-11-16 10:13:24
3999,false,2015-03-21 10:29:52
4000,true,2015-06-05 20:49:26
